#{"t_start": 1771977604.8311455, "env_id": "ALE/Pacman-v5"}
r,l,t
37.0,716,13188.977091
37.0,476,13201.718176
73.0,844,13222.942172
29.0,510,13235.726472
24.0,560,13249.637414
47.0,752,13268.641197
45.0,810,13288.838434
33.0,480,13300.730368
57.0,938,13324.488383
36.0,564,13338.504068
49.0,832,13359.26119
32.0,498,13371.970116
52.0,830,13393.636523
21.0,542,13407.09398
54.0,778,13428.659314
36.0,674,13446.707214
25.0,502,13459.702786
95.0,1068,13488.883704
97.0,596,13503.648575
45.0,734,13521.792484
26.0,496,13533.951029
69.0,714,13552.562672
33.0,538,13565.787614
48.0,742,13584.128167
51.0,834,13607.139595
60.0,784,13627.394259
53.0,876,13649.431496
39.0,740,13667.617617
37.0,728,13686.292664
68.0,960,13711.818341
56.0,754,13730.796262
61.0,1012,13756.608783
109.0,794,13776.988878
88.0,1038,13804.154816
40.0,722,13822.684362
49.0,544,13836.287316
58.0,650,13852.542236
31.0,714,13870.910515
64.0,906,13894.774833
38.0,746,13913.292777
64.0,1112,13941.541281
41.0,792,13962.305824
58.0,1066,13990.672856
40.0,746,14011.583737
37.0,658,14030.343714
20.0,464,14041.95181
48.0,566,14057.295668
41.0,680,14075.500031
49.0,896,14098.681216
89.0,954,14123.618362
51.0,866,14145.560443
29.0,548,14160.546201
72.0,796,14181.088407
63.0,936,14204.242411
51.0,744,14223.777102
49.0,662,14241.064934
43.0,678,14257.730434
44.0,752,14277.207318
49.0,982,14302.004858
62.0,908,14323.788226
43.0,620,14340.00044
28.0,470,14352.604767
54.0,796,14374.068567
64.0,547,14388.129284
58.0,786,14408.312901
45.0,822,14430.068176
58.0,940,14454.390409
59.0,1004,14480.574229
43.0,520,14494.724704
32.0,674,14512.30616
59.0,1136,14541.836036
105.0,698,14558.513953
44.0,876,14580.336469
123.0,1028,14605.61647
50.0,878,14627.003012
56.0,698,14644.434741
56.0,896,14666.2974
71.0,751,14684.193064
36.0,736,14702.301008
30.0,736,14720.417362
81.0,870,14742.264235
89.0,980,14767.191736
52.0,868,14788.812966
38.0,562,14803.320892
43.0,788,14824.001989
38.0,814,14843.821512
83.0,866,14864.557436
35.0,536,14877.079265
32.0,736,14895.07972
52.0,784,14914.460513
78.0,794,14935.462539
47.0,714,14954.060725
69.0,1036,14980.740447
55.0,796,15000.343191
96.0,1004,15025.231754
53.0,760,15043.714018
73.0,784,15062.978246
79.0,870,15084.716204
70.0,810,15105.08475
62.0,826,15126.866153
55.0,862,15147.171251
61.0,910,15169.49833
53.0,878,15191.362462
67.0,970,15215.761334
63.0,1044,15242.011875
73.0,734,15260.67141
41.0,682,15277.370151
137.0,1016,15302.901315
50.0,620,15318.821436
53.0,680,15336.361457
51.0,906,15358.96917
47.0,758,15377.06108
54.0,760,15396.573953
53.0,704,15415.00612
42.0,634,15430.333917
72.0,852,15451.637134
58.0,800,15471.517337
30.0,450,15482.676373
43.0,714,15500.51949
57.0,1032,15527.024757
50.0,852,15547.767365
49.0,670,15563.56492
42.0,598,15579.598241
55.0,702,15596.496079
32.0,504,15609.849141
85.0,1008,15634.31822
49.0,626,15649.48851
44.0,744,15668.896482
53.0,744,15687.741888
60.0,867,15710.966385
64.0,758,15731.647458
86.0,936,15755.144652
49.0,680,15773.304909
54.0,534,15787.557986
51.0,654,15804.361739
64.0,1006,15831.554767
45.0,742,15851.660432
44.0,732,15870.370343
78.0,1132,15899.708928
65.0,852,15922.187594
51.0,662,15938.400707
82.0,1030,15969.727796
80.0,886,15994.663448
78.0,890,16022.61108
58.0,826,16046.826385
68.0,888,16069.477112
100.0,1017,16094.677774
88.0,1132,16126.373996
106.0,1090,16154.649342
121.0,924,16178.958506
82.0,880,16202.454081
63.0,820,16224.402376
41.0,518,16238.17014
60.0,824,16259.756495
132.0,1022,16286.754807
46.0,742,16305.234714
81.0,931,16328.523853
22.0,382,16337.994942
109.0,826,16358.25159
50.0,649,16373.725084
87.0,902,16395.93728
41.0,540,16408.785128
88.0,978,16432.111953
51.0,842,16454.705093
130.0,920,16476.62651
57.0,828,16496.699558
128.0,1004,16522.961174
46.0,648,16538.929349
59.0,744,16556.759297
46.0,760,16575.594039
67.0,1032,16600.99076
69.0,764,16621.831778
48.0,726,16639.807549
142.0,1054,16667.24304
82.0,1025,16693.409975
89.0,980,16717.773617
44.0,712,16736.767378
47.0,688,16755.477264
125.0,908,16777.366567
103.0,722,16794.202949
118.0,846,16815.153857
49.0,562,16829.682964
68.0,918,16852.147878
53.0,736,16870.618569
41.0,512,16883.200228
101.0,914,16907.243967
206.0,1138,16937.181068
63.0,825,16958.763784
120.0,1204,16989.063078
105.0,822,17010.122386
57.0,882,17031.709786
35.0,622,17047.00982
46.0,732,17065.271284
38.0,620,17081.055466
49.0,700,17099.588159
25.0,480,17111.567299
79.0,697,17129.558846
119.0,938,17152.777533
44.0,593,17167.414407
47.0,551,17181.695489
56.0,810,17201.8083
122.0,988,17226.802511
201.0,866,17247.857281
43.0,642,17263.607583
126.0,870,17284.983259
53.0,600,17299.773998
40.0,672,17316.071488
156.0,1040,17341.510238
29.0,408,17351.620367
56.0,742,17369.571999
40.0,624,17384.742359
72.0,704,17402.003608
55.0,776,17420.972004
63.0,758,17439.595077
37.0,636,17455.624124
76.0,766,17474.129333
143.0,1062,17500.115048
151.0,911,17523.530921
141.0,1182,17553.899401
52.0,740,17573.172054
191.0,762,17592.493139
91.0,872,17613.90128
112.0,1176,17643.827433
48.0,880,17666.646877
90.0,918,17689.335753
76.0,900,17712.561789
83.0,822,17732.810926
48.0,614,17747.605688
59.0,788,17766.730478
28.0,512,17779.193305
116.0,792,17798.596933
162.0,1286,17830.129624
41.0,534,17843.408063
278.0,1248,17874.380409
54.0,792,17895.391881
82.0,1146,17923.728298
136.0,1188,17952.749145
139.0,1196,17981.834375
32.0,554,17994.534115
75.0,1000,18017.739641
62.0,892,18038.268855
55.0,545,18050.921615
137.0,1118,18076.475727
167.0,1198,18104.427719
122.0,1268,18134.022861
163.0,1268,18163.869776
82.0,684,18181.136439
102.0,772,18199.211059
129.0,844,18218.411178
143.0,1080,18243.846187
63.0,2978,18312.318218
158.0,1064,18340.010823
68.0,555,18354.527381
251.0,934,18377.19572
241.0,1078,18403.65941
125.0,668,18420.465356
75.0,692,18437.824866
66.0,902,18459.082683
115.0,816,18478.293832
74.0,768,18496.279343
40.0,516,18509.09574
102.0,1022,18533.981758
40.0,506,18546.827636
346.0,856,18567.764878
81.0,700,18584.925389
111.0,706,18602.200938
129.0,764,18621.403273
128.0,884,18643.637093
16.0,350,18652.178424
351.0,844,18672.829048
82.0,964,18696.275699
64.0,700,18713.237699
108.0,682,18730.555237
162.0,1176,18759.271868
205.0,996,18783.652296
143.0,1070,18809.929585
77.0,1000,18834.487316
89.0,962,18858.04748
66.0,996,18882.296031
50.0,830,18902.487984
79.0,880,18926.410615
67.0,1026,18951.503034
76.0,1132,18979.366259
147.0,1166,19007.861349
51.0,580,19022.081353
127.0,836,19042.810347
108.0,976,19066.867281
57.0,682,19083.686302
127.0,1080,19110.124306
55.0,787,19129.336998
63.0,1062,19155.527655
88.0,1172,19184.268067
141.0,1294,19216.13156
67.0,960,19240.064245
196.0,916,19262.356462
54.0,784,19281.435104
124.0,900,19303.342108
63.0,644,19319.180891
355.0,998,19343.878448
82.0,824,19364.190686
47.0,830,19384.633568
60.0,826,19404.971684
89.0,782,19424.161105
57.0,776,19443.197844
67.0,946,19466.558562
191.0,1170,19495.202534
115.0,958,19518.955704
60.0,731,19536.860893
268.0,1036,19562.280382
44.0,608,19577.380908
198.0,726,19595.160918
75.0,1116,19622.35337
37.0,676,19639.104438
72.0,994,19663.628857
369.0,882,19685.160215
74.0,758,19703.953904
187.0,592,19718.419141
70.0,730,19736.29881
119.0,786,19755.760772
267.0,1170,19784.417655
123.0,832,19804.801469
24.0,522,19817.683477
274.0,1100,19844.99672
112.0,706,19862.405774
186.0,568,19876.248405
356.0,864,19897.340568
34.0,418,19907.643815
265.0,1058,19933.833441
80.0,1008,19959.084527
226.0,1026,19984.34205
113.0,758,20003.28334
43.0,718,20020.867381
38.0,622,20035.990164
130.0,1134,20063.902091
40.0,694,20080.792814
144.0,1070,20108.285217
228.0,1156,20135.271709
148.0,1043,20160.246378
56.0,794,20178.903696
27.0,530,20192.092355
121.0,922,20213.917725
44.0,774,20232.247041
91.0,1053,20257.266757
75.0,1074,20281.947269
24.0,498,20293.980104
146.0,1142,20321.665904
35.0,542,20334.425168
53.0,700,20351.751562
62.0,926,20374.514369
34.0,502,20387.247581
28.0,486,20398.748944
35.0,650,20414.269571
32.0,472,20425.253462
25.0,468,20436.618298
345.0,724,20454.723089
22.0,526,20467.645207
80.0,956,20491.289202
14.0,478,20503.090434
160.0,1248,20534.05877
92.0,744,20552.409479
37.0,778,20571.613208
200.0,912,20594.328858
39.0,714,20611.871175
75.0,672,20628.458992
35.0,640,20644.837121
46.0,718,20663.250738
126.0,1162,20693.379201
69.0,738,20712.146202
128.0,894,20735.309845
57.0,810,20756.881674
30.0,474,20768.985272
157.0,1138,20798.704983
58.0,710,20815.94086
40.0,600,20831.337341
75.0,756,20850.293074
48.0,674,20867.132432
135.0,956,20892.24315
184.0,547,20906.076948
345.0,946,20929.055046
116.0,786,20947.489755
35.0,442,20958.201155
160.0,927,20980.480717
12.0,328,20988.647301
60.0,493,21000.121186
46.0,612,21015.042794
33.0,456,21026.169891
81.0,880,21047.742292
52.0,706,21065.759529
37.0,500,21078.224297
358.0,754,21097.071809
186.0,839,21118.008932
133.0,860,21139.411357
31.0,458,21150.751569
17.0,402,21160.896394
62.0,656,21177.338641
47.0,604,21192.709599
32.0,538,21206.554361
76.0,712,21225.296608
59.0,668,21242.951217
232.0,1094,21271.673014
45.0,664,21288.779675
23.0,434,21299.814278
292.0,1074,21327.612608
104.0,950,21351.935445
106.0,860,21373.406727
102.0,600,21388.746164
188.0,1140,21417.437488
25.0,482,21429.644739
28.0,530,21442.310275
76.0,788,21460.884393
103.0,722,21478.79709
76.0,680,21495.815746
13.0,392,21505.560928
100.0,609,21521.488992
40.0,584,21536.901024
197.0,852,21558.165789
84.0,808,21577.128675
115.0,860,21598.521345
204.0,770,21617.581656
34.0,514,21629.73496
122.0,830,21649.983778
48.0,640,21665.353232
63.0,694,21681.753948
135.0,778,21700.012961
47.0,584,21715.202192
120.0,768,21733.529633
110.0,766,21751.814757
72.0,677,21767.931686
77.0,871,21788.213444
89.0,867,21809.396273
357.0,866,21830.507147
136.0,954,21855.260254
117.0,866,21875.849324
222.0,946,21898.227434
102.0,816,21917.491058
198.0,724,21934.623026
47.0,618,21949.222749
63.0,700,21965.661733
108.0,738,21984.430795
72.0,722,22004.248072
34.0,528,22017.111999
429.0,1032,22041.905943
506.0,844,22063.461705
185.0,802,22082.211612
52.0,596,22096.459916
78.0,784,22115.049541
36.0,766,22134.611616
42.0,592,22149.464062
195.0,748,22168.268722
23.0,434,22179.450595
43.0,544,22193.355521
121.0,804,22213.706344
61.0,497,22226.220105
56.0,866,22247.67092
214.0,932,22270.572753
146.0,950,22294.856742
366.0,792,22315.292446
333.0,1138,22343.730502
35.0,602,22359.035054
127.0,810,22379.419964
43.0,552,22393.172465
86.0,918,22417.056944
101.0,616,22432.834794
374.0,742,22451.403074
377.0,894,22473.740505
430.0,1168,22503.41025
339.0,668,22520.138098
407.0,1086,22547.624714
161.0,1112,22575.7416
108.0,750,22594.241435
377.0,1108,22625.362402
29.0,516,22640.41005
359.0,792,22660.784494
73.0,900,22683.283449
89.0,916,22706.394334
75.0,642,22723.289384
81.0,706,22742.086202
48.0,576,22757.394688
175.0,836,22780.644509
379.0,1176,22814.318266
134.0,1032,22843.095506
363.0,944,22867.551576
52.0,810,22888.675323
60.0,830,22908.384781
182.0,1058,22932.7407
102.0,568,22945.624264
44.0,672,22960.879739
92.0,1128,22986.541589
69.0,614,23000.45772
43.0,664,23015.575198
44.0,544,23027.897136
220.0,1028,23051.241921
253.0,954,23072.921372
109.0,12120,23347.844505
42.0,666,23362.938443
122.0,730,23379.474526
109.0,840,23398.539506
51.0,722,23414.906863
176.0,968,23436.802571
37.0,676,23452.098603
106.0,852,23471.362673
48.0,698,23487.211467
74.0,830,23506.059494
81.0,940,23527.426853
358.0,1006,23550.198603
118.0,742,23566.995191
343.0,694,23582.759616
326.0,690,23598.377461
332.0,782,23616.149274
12.0,382,23624.78745
22.0,480,23635.76606
61.0,606,23649.490824
13.0,434,23659.352283
95.0,706,23675.437577
83.0,532,23687.542166
12.0,448,23697.742277
27.0,584,23710.919955
65.0,806,23729.25436
166.0,638,23743.731474
32.0,509,23755.299152
83.0,872,23775.127374
340.0,664,23790.191876
43.0,552,23802.763244
33.0,662,23817.728268
341.0,644,23832.313634
88.0,944,23853.630846
59.0,678,23869.012714
88.0,694,23884.777241
163.0,570,23897.674173
39.0,656,23912.549808
85.0,712,23928.666295
62.0,706,23944.702494
196.0,748,23961.619527
20.0,416,23971.004709
231.0,971,23993.037978
85.0,710,24009.179278
89.0,612,24023.052351
435.0,1072,24047.308724
93.0,712,24063.441827
342.0,750,24080.38646
65.0,8028,24262.311656
56.0,704,24278.273343
110.0,702,24294.191702
370.0,1096,24319.043965
123.0,976,24341.198877
376.0,1142,24367.080382
368.0,788,24384.941904
188.0,840,24403.974904
214.0,988,24426.388588
47.0,640,24440.889807
195.0,878,24460.798885
331.0,650,24475.492359
38.0,505,24486.927089
208.0,802,24505.151288
87.0,606,24518.901742
192.0,928,24540.082782
35.0,642,24554.693332
106.0,774,24572.211262
137.0,1066,24596.408438
61.0,956,24618.003202
102.0,802,24636.205018
60.0,1002,24658.913613
341.0,792,24676.894382
44.0,758,24694.046889
351.0,728,24710.465054
39.0,632,24724.820215
14.0,388,24733.620721
348.0,860,24753.13931
28.0,434,24762.943218
128.0,868,24782.591532
86.0,634,24796.919444
88.0,650,24811.598668
90.0,612,24825.454957
59.0,696,24841.225513
342.0,796,24859.244567
85.0,966,24881.155403
384.0,1162,24907.57194
122.0,894,24927.831137
358.0,726,24944.325866
25.0,456,24954.655246
365.0,906,24975.225045
344.0,802,24993.471972
193.0,884,25013.436919
11.0,346,25021.288165
90.0,618,25035.296427
28.0,420,25044.840123
47.0,528,25056.829254
23.0,486,25067.851669
344.0,808,25086.21087
24.0,558,25098.830627
113.0,1040,25122.407262
415.0,770,25139.865093
60.0,562,25152.575369
178.0,624,25166.673436
145.0,996,25189.248755
19.0,408,25198.503163
356.0,726,25215.014084
81.0,679,25230.433338
255.0,810,25248.828935
90.0,602,25262.506202
93.0,584,25275.775347
89.0,704,25291.742285
118.0,820,25310.31215
353.0,794,25328.29882
344.0,704,25344.325876
201.0,716,25360.491379
396.0,1096,25385.278702
87.0,554,25397.854285
103.0,618,25411.858527
175.0,860,25431.389142
110.0,734,25447.955571
59.0,772,25465.395952
42.0,706,25481.406089
73.0,1066,25505.700533
51.0,772,25523.203656
193.0,672,25538.408173
54.0,654,25553.291784
355.0,860,25572.80401
494.0,842,25591.877218
129.0,930,25612.943975
103.0,764,25630.284103
63.0,700,25646.227577
116.0,852,25665.497304
108.0,4190,25760.534542
418.0,918,25781.317892
46.0,626,25795.553778
176.0,662,25810.639349
356.0,702,25826.597912
169.0,1174,25853.285346
82.0,806,25871.691124
44.0,640,25886.264979
71.0,660,25901.212265
36.0,582,25914.427952
199.0,1062,25938.459076
78.0,1036,25962.063281
38.0,634,25976.422225
34.0,516,25988.062688
43.0,774,26005.591186
58.0,610,26019.434837
47.0,730,26035.954481
389.0,920,26056.802658
112.0,862,26076.329533
348.0,628,26090.565434
116.0,864,26110.150628
175.0,620,26124.166743
72.0,884,26144.158703
93.0,666,26159.259507
61.0,958,26181.053959
93.0,630,26195.32971
185.0,712,26211.580806
185.0,860,26231.041567
191.0,698,26246.873326
168.0,594,26260.341288
181.0,580,26273.458897
95.0,690,26289.118544
69.0,932,26310.274225
187.0,648,26324.998844
44.0,660,26339.923498
347.0,702,26355.835678
182.0,738,26372.6774
367.0,982,26394.884902
357.0,788,26412.723701
331.0,614,26426.661513
106.0,750,26443.619652
59.0,848,26462.865144
164.0,630,26477.161208
178.0,765,26494.489706
87.0,646,26509.123097
165.0,740,26525.929605
88.0,552,26538.448819
88.0,604,26552.168097
125.0,732,26568.765444
181.0,706,26584.919609
174.0,530,26596.997964
165.0,672,26612.267211
388.0,970,26634.262926
53.0,872,26654.03002
366.0,818,26672.568578
356.0,780,26690.263148
383.0,1030,26713.645427
59.0,646,26728.303139
169.0,714,26744.425365
88.0,648,26759.125902
113.0,856,26778.499971
100.0,646,26793.160774
362.0,944,26814.551835
42.0,606,26828.328968
95.0,604,26842.047532
344.0,668,26857.182912
95.0,696,26872.907501
113.0,796,26890.94931
349.0,689,26906.551437
350.0,740,26923.259723
346.0,790,26941.124331
52.0,596,26954.648538
358.0,1032,26978.078748
410.0,998,27000.727944
349.0,834,27019.663497
360.0,886,27039.734816
107.0,676,27055.08916
211.0,1152,27081.118809
33.0,586,27094.393275
95.0,674,27109.6103
124.0,798,27127.746147
38.0,670,27142.974075
62.0,870,27162.635574
180.0,750,27179.642556
48.0,686,27195.193677
44.0,716,27211.375169
106.0,664,27226.451267
39.0,664,27241.498497
37.0,610,27255.340398
24.0,614,27269.295604
361.0,974,27291.386373
353.0,776,27309.005025
119.0,998,27331.636146
13.0,440,27341.60416
111.0,870,27361.346204
100.0,598,27374.935679
43.0,710,27391.022829
49.0,684,27406.507874
94.0,656,27421.44977
91.0,868,27441.157886
52.0,558,27453.810958
361.0,900,27474.258081
139.0,1088,27498.969615
114.0,798,27517.013146
96.0,632,27531.364185
105.0,708,27547.440198
42.0,628,27561.774245
366.0,912,27582.494239
112.0,696,27598.406758
61.0,690,27614.069105
123.0,754,27631.20221
105.0,672,27646.435452
71.0,920,27667.250168
76.0,631,27681.61408
95.0,714,27697.825237
110.0,694,27713.596908
126.0,688,27729.195956
356.0,770,27746.666937
353.0,856,27766.092174
357.0,904,27786.596283
202.0,836,27805.516147
50.0,580,27818.63576
398.0,990,27841.08882
164.0,636,27855.579006
41.0,574,27868.646493
44.0,660,27883.588588
86.0,854,27903.060753
101.0,1018,27926.158321
390.0,1114,27951.471849
58.0,726,27967.957984
190.0,656,27982.877803
114.0,706,27998.890694
384.0,1232,28026.792068
371.0,876,28046.646699
360.0,926,28067.668751
66.0,618,28081.734863
357.0,840,28100.699605
176.0,692,28116.455921
81.0,866,28136.138071
92.0,883,28156.114724
362.0,782,28173.820449
199.0,726,28190.271589
105.0,614,28204.207711
56.0,568,28217.115189
114.0,850,28236.400141
121.0,688,28252.049608
361.0,852,28271.4027
110.0,888,28291.548155
102.0,606,28305.247206
33.0,26996,28916.145748
26.0,476,28926.936954
40.0,626,28941.108552
30.0,494,28952.321819
74.0,595,28965.815856
27.0,592,28979.246721
36.0,524,28991.112305
29.0,452,29001.353628
45.0,595,29014.852848
21.0,454,29025.093065
42.0,481,29036.037577
26.0,462,29046.511133
36.0,503,29057.93363
56.0,721,29074.231857
52.0,676,29089.523836
43.0,650,29104.198371
43.0,515,29115.882257
30.0,596,29129.382252
38.0,570,29142.295499
100.0,566,29155.088073
91.0,672,29170.346158
207.0,825,29189.050467
200.0,828,29207.757544
20.0,426,29217.420203
67.0,920,29238.273124
162.0,592,29251.726997
124.0,948,29273.14791
119.0,930,29294.159595
105.0,624,29308.240005
197.0,894,29328.549239
25.0,616,29342.518592
208.0,918,29363.319592
142.0,990,29385.793074
174.0,714,29402.153114
93.0,698,29418.021244
46.0,896,29438.376669
60.0,700,29454.231208
92.0,632,29468.662839
119.0,844,29487.782709
83.0,938,29509.03563
40.0,624,29523.135121
373.0,998,29545.789903
77.0,948,29567.297428
94.0,810,29585.714308
87.0,746,29602.607503
35.0,562,29615.362562
38.0,642,29629.930014
44.0,634,29644.34749
94.0,906,29664.945139
72.0,856,29684.322937
362.0,872,29703.97917
124.0,706,29719.983486
350.0,954,29741.573226
70.0,740,29758.423148
53.0,886,29778.688154
80.0,996,29801.244589
54.0,638,29815.71029
55.0,822,29834.395603
51.0,685,29849.947152
365.0,930,29871.027699
53.0,680,29886.405146
40.0,460,29896.828615
16.0,454,29907.08692
390.0,986,29929.402819
387.0,1284,29958.488063
59.0,664,29973.525323
107.0,720,29989.795757
101.0,716,30006.008428
112.0,802,30024.147849
46.0,710,30040.238637
111.0,724,30056.659685
118.0,818,30075.134299
117.0,908,30095.670557
191.0,754,30112.725571
149.0,1016,30135.832632
143.0,954,30157.420719
71.0,723,30173.810595
148.0,886,30193.801574
42.0,723,30210.135229
54.0,642,30224.656476
128.0,686,30240.221601
625.0,1126,30265.750479
143.0,756,30282.992311
213.0,876,30302.845512
51.0,616,30316.88255
105.0,610,30330.718346
388.0,924,30351.558087
96.0,676,30366.870455
96.0,672,30382.101015
72.0,800,30400.145977
358.0,908,30420.732301
32.0,447,30430.849571
31.0,494,30442.045067
40.0,722,30458.326281
370.0,862,30477.783129
77.0,734,30494.402668
83.0,908,30514.97181
45.0,500,30526.253103
372.0,756,30543.399241
79.0,838,30562.393147
372.0,862,30581.950461
186.0,724,30598.435016
93.0,799,30616.551821
375.0,942,30637.882331
124.0,760,30655.248867
134.0,1068,30679.503732
175.0,930,30700.59089
85.0,693,30716.291373
40.0,510,30727.843122
126.0,840,30746.791557
353.0,794,30764.779931
131.0,850,30784.144802
135.0,944,30805.592849
372.0,1116,30830.905321
120.0,850,30850.223485
82.0,734,30866.833646
195.0,1150,30892.899539
79.0,674,30908.168694
84.0,976,30930.236513
364.0,878,30950.077775
75.0,598,30963.627153
116.0,654,30978.484001
120.0,744,30995.321784
128.0,816,31013.87746
176.0,666,31028.954665
111.0,836,31047.939249
124.0,830,31066.668365
376.0,974,31088.796204
73.0,704,31104.775749
126.0,974,31126.825638
161.0,670,31141.998641
53.0,678,31157.437553
14.0,420,31166.96288
116.0,802,31185.155577
15.0,436,31195.106231
127.0,802,31213.308343
59.0,632,31227.582232
111.0,862,31247.076663
162.0,624,31261.212771
122.0,720,31277.558079
390.0,978,31299.698383
122.0,762,31316.987013
374.0,828,31335.766203
382.0,1110,31360.813951
147.0,914,31381.594915
33.0,516,31393.330102
128.0,848,31412.561091
74.0,882,31432.522396
84.0,814,31450.944993
27.0,472,31461.666089
52.0,672,31476.953048
367.0,896,31497.302875
22.0,506,31508.782444
354.0,786,31526.59996
36.0,573,31539.59521
181.0,670,31554.74805
368.0,940,31576.031777
371.0,1080,31600.447855
383.0,1150,31626.44414
159.0,916,31647.205979
363.0,960,31668.895643
111.0,776,31686.643271
120.0,858,31706.131519
70.0,763,31723.438977
249.0,758,31740.518956
383.0,994,31763.00999
198.0,767,31780.423815
478.0,1018,31803.504782
378.0,1030,31826.858026
94.0,566,31839.658999
77.0,834,31858.537588
22.0,388,31867.31295
179.0,756,31884.423808
354.0,685,31899.9344
123.0,910,31920.572787
456.0,1082,31945.140576
132.0,762,31962.3211
175.0,758,31979.486155
128.0,964,32001.321024
88.0,860,32020.771491
79.0,720,32037.104331
126.0,772,32054.602226
369.0,1060,32078.594948
216.0,1026,32101.804453
49.0,744,32118.682174
133.0,877,32138.557362
171.0,1024,32161.755705
377.0,920,32182.562902
40.0,616,32196.515219
29.0,556,32209.148449
378.0,1042,32232.792588
117.0,810,32251.119496
358.0,754,32268.188663
216.0,1004,32290.968881
376.0,964,32312.777057
369.0,986,32335.216796
213.0,952,32356.874737
164.0,634,32371.225862
87.0,952,32392.881309
223.0,714,32409.090818
56.0,736,32425.735906
432.0,936,32446.907657
100.0,672,32462.170187
360.0,731,32478.73244
202.0,730,32495.274959
62.0,630,32509.627549
202.0,842,32528.770068
375.0,880,32548.697475
379.0,884,32568.730041
376.0,1016,32591.821305
89.0,913,32612.511097
134.0,858,32631.973108
122.0,782,32649.705844
395.0,1040,32673.254999
378.0,1048,32697.15523
428.0,972,32719.194198
112.0,682,32734.556034
196.0,743,32751.34598
52.0,634,32765.739972
339.0,658,32780.563263
370.0,916,32801.312279
87.0,560,32813.985942
380.0,1036,32837.596853
77.0,962,32859.377035
139.0,1018,32882.370289
362.0,808,32900.649808
369.0,878,32920.510829
217.0,1004,32943.263371
386.0,1020,32966.380664
241.0,1029,32989.653983
117.0,701,33005.560907
39.0,524,33017.452561
52.0,654,33032.237169
269.0,824,33050.909226
93.0,832,33069.823837
152.0,876,33089.68022
65.0,830,33108.334549
377.0,916,33129.118863
358.0,802,33147.293931
374.0,1200,33174.488915
28.0,588,33187.812342
80.0,659,33202.731867
132.0,1080,33227.224967
104.0,706,33243.18416
79.0,682,33258.618673
45.0,758,33275.794907
375.0,920,33296.682297
114.0,784,33314.433014
174.0,634,33328.835382
113.0,904,33349.267649
144.0,810,33367.602708
106.0,706,33383.555192
370.0,938,33404.716835
111.0,694,33420.453186
128.0,960,33442.217077
132.0,846,33461.337797
23.0,580,33474.495422
66.0,1122,33499.930176
196.0,769,33517.337819
52.0,614,33531.213853
110.0,631,33545.517407
156.0,958,33567.272039
394.0,1058,33591.250932
175.0,640,33605.748174
172.0,564,33618.500104
23.0,416,33627.945235
66.0,628,33642.156905
27.0,493,33653.325843
137.0,717,33669.54315
89.0,870,33689.285402
380.0,1026,33712.560911
109.0,690,33728.247305
389.0,1128,33753.734186
183.0,672,33768.942823
210.0,956,33790.629656
118.0,711,33806.700182
214.0,998,33829.306192
110.0,744,33846.207929
103.0,658,33861.09315
170.0,682,33876.51371
365.0,822,33895.086219
380.0,1078,33919.498658
125.0,896,33940.135767
362.0,1032,33964.189363
371.0,1004,33987.01961
374.0,1088,34011.662763
78.0,956,34033.333447
173.0,692,34048.967955
56.0,762,34066.181272
157.0,956,34087.842676
143.0,1350,34118.364139
54.0,582,34131.533624
162.0,638,34145.974342
78.0,914,34166.702502
102.0,584,34179.918385
73.0,770,34197.44118
24.0,448,34207.580201
111.0,770,34224.951132
121.0,858,34244.350144
113.0,690,34260.000665
48.0,610,34273.827519
113.0,742,34290.588802
112.0,780,34308.21858
118.0,856,34327.587205
138.0,1002,34350.239733
92.0,812,34368.592486
145.0,826,34387.289142
130.0,1112,34412.397902
68.0,674,34427.598405
130.0,1050,34451.236084
121.0,994,34473.656115
112.0,636,34488.026134
47.0,584,34501.170984
93.0,702,34517.118612
102.0,1000,34539.691938
214.0,998,34562.260924
115.0,1026,34585.510885
72.0,914,34606.147554
177.0,932,34627.185562
41.0,694,34642.83053
42.0,646,34657.410717
79.0,1002,34680.08883
89.0,560,34692.789022
191.0,840,34711.747619
48.0,17222,35100.869249
83.0,622,35114.927329
139.0,1004,35137.626967
87.0,826,35156.326907
94.0,710,35172.386869
84.0,1182,35199.037382
126.0,986,35221.245402
237.0,942,35242.53917
87.0,1252,35270.874062
133.0,990,35293.276028
128.0,868,35312.853806
132.0,1046,35336.542855
45.0,778,35354.103514
116.0,858,35373.448412
58.0,896,35393.805736
216.0,1006,35416.621354
95.0,594,35430.044181
78.0,6960,35586.994196
92.0,1052,35610.817477
243.0,1134,35636.464262
128.0,990,35658.809027
53.0,760,35675.901221
400.0,772,35693.317195
204.0,746,35710.210547
91.0,974,35732.272547
144.0,1170,35758.885141
52.0,722,35775.250981
156.0,1212,35802.636353
135.0,872,35822.328349
54.0,798,35840.269762
203.0,938,35861.489687
196.0,882,35881.499076
205.0,952,35902.942437
209.0,1070,35927.128186
119.0,752,35944.063403
59.0,706,35960.050431
115.0,810,35978.396784
155.0,1116,36003.629335
233.0,848,36022.761963
69.0,896,36043.005793
62.0,946,36064.254822
96.0,728,36080.674287
62.0,800,36098.758491
112.0,834,36117.690986
112.0,770,36135.065861
129.0,1118,36160.195694
134.0,1016,36183.183352
73.0,680,36198.503233
71.0,944,36219.842584
172.0,680,36235.245423
104.0,668,36250.40082
127.0,900,36270.645792
126.0,812,36288.888983
