#{"t_start": 1771931170.2184632, "env_id": "ALE/Pacman-v5"}
r,l,t
338.0,696,17486.847411
179.0,686,17502.983598
339.0,628,17517.733483
182.0,636,17533.222437
183.0,666,17549.244752
177.0,648,17565.32509
341.0,646,17581.375099
339.0,670,17597.944641
100.0,644,17614.068351
369.0,805,17633.747504
342.0,724,17651.716731
109.0,710,17670.179723
102.0,618,17685.880419
39.0,798,17705.652474
335.0,682,17722.600888
336.0,642,17739.185587
185.0,754,17757.987828
52.0,548,17771.086603
35.0,509,17782.937634
105.0,834,17802.343431
105.0,762,17820.104362
35.0,768,17838.498665
44.0,652,17854.797054
59.0,610,17869.941569
111.0,950,17893.382679
209.0,858,17914.644088
180.0,730,17932.788208
328.0,828,17953.077212
187.0,832,17973.644299
99.0,788,17992.820411
106.0,702,18010.180537
180.0,802,18030.022364
109.0,756,18048.602375
354.0,836,18069.057684
92.0,744,18087.331968
334.0,716,18104.978327
346.0,784,18124.372716
183.0,844,18144.989476
99.0,696,18162.273222
190.0,854,18183.289327
170.0,680,18199.849235
452.0,940,18222.721414
178.0,662,18238.96363
198.0,764,18257.724138
92.0,624,18273.079233
45.0,712,18290.711075
175.0,730,18308.293997
53.0,586,18322.898979
178.0,830,18343.333523
127.0,732,18361.567213
337.0,670,18379.157236
189.0,836,18400.166353
183.0,878,18421.802364
23.0,470,18433.507858
24.0,572,18447.877632
340.0,724,18465.560818
104.0,790,18485.033604
369.0,820,18505.601039
94.0,588,18520.136695
339.0,594,18534.65572
189.0,818,18555.011935
192.0,770,18574.14254
109.0,806,18594.061926
54.0,644,18609.73053
350.0,750,18628.248142
176.0,622,18643.543303
65.0,776,18662.747856
215.0,856,18684.033049
102.0,604,18699.021359
184.0,644,18714.908951
355.0,888,18736.845188
194.0,796,18756.572657
193.0,740,18774.93775
51.0,722,18792.750382
303.0,1008,18818.339045
139.0,858,18838.409316
197.0,894,18859.777697
112.0,694,18876.92348
95.0,628,18892.285891
186.0,740,18909.991223
189.0,710,18927.555879
101.0,598,18942.302928
196.0,774,18961.59126
453.0,822,18981.605033
55.0,514,18994.492423
115.0,736,19012.986632
29.0,466,19024.54089
39.0,509,19037.134183
41.0,586,19051.515848
186.0,932,19075.19363
133.0,764,19096.876444
179.0,680,19114.904169
340.0,718,19132.362132
19.0,462,19143.666256
109.0,808,19163.199168
96.0,668,19180.030766
48.0,670,19196.710211
93.0,658,19212.671152
209.0,826,19232.933366
177.0,570,19246.46551
110.0,808,19268.699089
74.0,784,19289.104246
33.0,594,19303.287647
100.0,662,19319.03793
345.0,862,19339.436278
50.0,711,19356.304059
179.0,782,19375.003333
117.0,662,19392.098279
190.0,878,19413.61529
354.0,948,19436.66348
349.0,844,19457.370373
197.0,802,19476.9611
78.0,892,19497.700793
115.0,746,19514.910467
36.0,548,19527.624353
213.0,788,19545.646645
342.0,686,19561.544265
181.0,754,19578.826793
34.0,582,19592.280623
197.0,808,19610.860267
55.0,678,19626.963068
339.0,686,19642.839322
138.0,826,19661.952713
176.0,510,19674.013021
327.0,652,19690.327293
40.0,636,19705.045402
178.0,664,19720.313532
190.0,640,19735.562829
104.0,784,19754.576896
180.0,690,19772.239861
114.0,794,19794.68459
333.0,682,19812.067849
176.0,564,19826.152793
340.0,628,19843.900842
342.0,712,19861.779182
113.0,768,19880.16963
166.0,658,19896.236003
191.0,778,19915.309074
33.0,602,19929.737313
35.0,640,19945.164889
29.0,638,19960.692357
42.0,750,19980.09786
42.0,678,19998.194095
196.0,878,20020.569815
343.0,758,20039.064436
66.0,914,20061.206256
167.0,690,20077.95034
21.0,406,20087.899179
215.0,904,20109.631833
94.0,656,20125.419647
336.0,710,20142.610749
337.0,696,20159.415374
113.0,678,20175.560055
171.0,682,20192.032416
47.0,560,20205.6378
337.0,676,20221.915858
189.0,737,20239.977652
347.0,832,20260.088341
85.0,676,20275.76074
31.0,694,20292.994207
177.0,652,20309.091957
3.0,352,20317.718838
98.0,724,20335.497734
89.0,664,20351.803287
82.0,1080,20378.201014
413.0,896,20400.148584
338.0,662,20416.392603
348.0,710,20433.859658
13.0,398,20443.673154
339.0,684,20460.549611
184.0,684,20478.443999
96.0,578,20493.176167
342.0,674,20510.628804
59.0,756,20529.312925
166.0,694,20546.53628
104.0,656,20562.745493
345.0,774,20581.741142
172.0,642,20597.819174
169.0,598,20612.722558
172.0,694,20630.213367
344.0,756,20648.939485
200.0,850,20669.931478
327.0,708,20688.433637
193.0,724,20706.486053
105.0,708,20723.901336
103.0,708,20741.466515
180.0,692,20758.528161
180.0,614,20773.511102
101.0,660,20789.749686
36.0,654,20805.725745
22.0,530,20818.808666
348.0,713,20836.305213
21.0,536,20849.480039
187.0,696,20866.448123
77.0,950,20889.792977
173.0,770,20908.549852
36.0,658,20924.784438
40.0,678,20941.389634
340.0,718,20958.998663
367.0,836,20979.51709
21.0,528,20992.673169
175.0,718,21010.390568
203.0,778,21029.356306
184.0,758,21047.764353
341.0,674,21064.472406
198.0,824,21084.665984
196.0,726,21102.552602
342.0,708,21119.982923
349.0,674,21136.531293
87.0,708,21153.819204
178.0,634,21169.308041
75.0,752,21187.767444
193.0,638,21203.657573
198.0,852,21224.644789
362.0,894,21246.536351
176.0,790,21265.977018
51.0,870,21287.56096
49.0,816,21307.092777
114.0,658,21322.361658
208.0,848,21341.680787
201.0,777,21359.563257
363.0,798,21378.709183
311.0,986,21402.628234
107.0,694,21419.613761
294.0,800,21439.484197
186.0,740,21457.658755
44.0,800,21477.325186
180.0,640,21492.989151
350.0,700,21510.095463
52.0,660,21526.1674
316.0,914,21548.561941
184.0,852,21569.325999
351.0,764,21587.968955
188.0,694,21605.024492
196.0,768,21623.857166
353.0,762,21642.543697
46.0,860,21663.69901
340.0,688,21680.468549
208.0,960,21703.834794
469.0,1006,21728.469919
472.0,2338,21787.599966
368.0,796,21808.577807
364.0,864,21829.947366
355.0,762,21848.731838
338.0,624,21864.028198
191.0,656,21880.149418
104.0,588,21894.590971
346.0,590,21909.044263
208.0,754,21927.577897
17.0,412,21937.795572
125.0,624,21953.265987
329.0,776,21972.451372
105.0,606,21986.508606
193.0,764,22004.546149
347.0,584,22018.865723
350.0,646,22034.264151
342.0,608,22049.529105
53.0,636,22066.031922
194.0,738,22084.117304
363.0,838,22104.733696
174.0,562,22117.779666
94.0,650,22134.120189
51.0,598,22150.023845
368.0,724,22167.118464
15.0,410,22176.540262
355.0,718,22192.946096
183.0,714,22209.258632
355.0,630,22224.275065
304.0,828,22243.939074
350.0,778,22262.634577
201.0,760,22280.150832
372.0,780,22299.006495
336.0,571,22312.893704
376.0,876,22333.41588
179.0,612,22348.927182
342.0,830,22371.777616
65.0,1292,22402.650173
26.0,518,22414.837799
349.0,706,22431.688185
111.0,722,22449.146208
299.0,818,22469.439143
465.0,812,22489.528859
360.0,728,22506.811823
229.0,918,22529.162363
57.0,522,22541.52597
362.0,960,22564.461434
196.0,766,22582.840741
195.0,634,22597.916291
53.0,618,22613.311578
199.0,832,22635.082315
376.0,914,22657.82647
103.0,592,22672.761274
69.0,670,22690.498434
117.0,608,22705.927107
335.0,948,22730.792
141.0,764,22750.03934
351.0,746,22768.427375
185.0,678,22785.306127
72.0,738,22803.433529
124.0,958,22828.710708
360.0,682,22845.779171
308.0,1044,22871.454587
209.0,824,22891.809301
68.0,842,22912.570375
58.0,590,22927.869343
110.0,754,22947.183141
364.0,930,22970.454048
354.0,616,22986.024112
96.0,810,23006.422256
351.0,770,23026.56646
383.0,866,23048.460756
362.0,730,23066.357262
410.0,748,23084.703806
350.0,762,23103.398802
203.0,786,23122.961137
118.0,686,23140.591377
460.0,890,23162.859217
360.0,776,23181.990588
309.0,864,23203.152799
351.0,704,23220.494607
371.0,830,23240.821402
183.0,676,23257.396865
57.0,540,23270.675025
70.0,770,23289.63494
455.0,928,23312.768912
428.0,880,23334.459314
355.0,730,23352.327217
349.0,658,23368.498523
192.0,790,23387.968238
189.0,588,23402.453056
192.0,610,23417.6117
132.0,752,23437.208863
357.0,790,23456.652873
175.0,552,23470.275991
362.0,732,23488.250414
185.0,662,23504.552396
111.0,716,23522.188308
61.0,634,23537.556641
33.0,480,23549.329301
379.0,862,23570.896498
464.0,956,23594.59934
114.0,676,23611.283996
345.0,712,23628.798096
111.0,603,23643.67889
110.0,709,23661.018936
487.0,1054,23687.002852
206.0,780,23706.303681
340.0,678,23723.0649
376.0,878,23744.682183
197.0,830,23765.059705
227.0,880,23787.793777
198.0,780,23806.708871
188.0,706,23823.750289
189.0,770,23842.698281
31.0,676,23858.927594
354.0,784,23877.965817
209.0,870,23898.537184
175.0,666,23914.102399
183.0,656,23929.352556
366.0,954,23951.220053
54.0,686,23966.869871
365.0,1004,23989.696207
50.0,560,24002.398958
53.0,476,24013.150677
72.0,884,24033.258604
490.0,784,24052.438943
359.0,770,24071.49515
93.0,620,24086.03185
60.0,686,24102.789472
21.0,422,24112.493433
113.0,770,24130.309919
57.0,612,24145.610392
135.0,1198,24174.171284
481.0,980,24196.878811
102.0,594,24210.733272
70.0,660,24226.361235
365.0,798,24245.324637
369.0,980,24269.602118
381.0,1086,24294.823391
40.0,592,24308.944096
360.0,743,24327.263173
109.0,720,24347.674433
334.0,592,24365.663198
183.0,682,24385.687332
203.0,705,24407.33885
488.0,1250,24443.872146
237.0,1122,24471.817045
296.0,794,24490.589559
440.0,1124,24516.430135
474.0,914,24538.082085
498.0,796,24557.862432
346.0,732,24576.498192
16.0,466,24589.464527
369.0,855,24610.875228
473.0,1018,24635.932461
471.0,866,24657.207883
351.0,586,24671.607444
316.0,952,24695.173094
447.0,992,24720.19083
183.0,584,24736.180896
204.0,1076,24761.75934
36.0,580,24775.762864
111.0,740,24792.930558
201.0,708,24809.903219
217.0,722,24827.507321
75.0,786,24845.784391
352.0,736,24865.861291
354.0,662,24883.96843
28.0,462,24896.482941
81.0,1012,24925.848956
32.0,568,24941.884422
133.0,1132,24972.047949
210.0,872,24993.822953
148.0,1004,25021.811996
210.0,856,25044.185157
181.0,902,25068.543177
373.0,944,25092.658839
50.0,2286,25149.341414
263.0,846,25169.609843
107.0,612,25184.700461
90.0,812,25204.871253
188.0,680,25222.919472
196.0,716,25239.845363
504.0,1034,25265.180374
355.0,774,25285.333845
186.0,604,25301.228652
337.0,1092,25329.173913
299.0,900,25353.985077
226.0,962,25379.510658
47.0,718,25398.914993
55.0,798,25419.76506
48.0,590,25434.103403
68.0,732,25452.294173
207.0,852,25473.175381
103.0,1052,25497.59358
175.0,624,25513.167468
36.0,614,25528.768417
359.0,687,25545.582033
73.0,1002,25569.982585
290.0,896,25591.783868
44.0,646,25607.752101
53.0,621,25622.903316
22.0,432,25634.041449
351.0,856,25657.508267
389.0,1066,25685.640119
54.0,650,25703.985281
361.0,900,25728.425132
127.0,836,25750.722653
419.0,752,25771.196493
458.0,852,25792.584792
59.0,640,25808.116
19.0,486,25819.762527
60.0,588,25833.657654
28.0,574,25848.188508
468.0,1044,25873.629613
464.0,1070,25898.773918
47.0,648,25914.073525
190.0,654,25930.86202
336.0,586,25945.277572
342.0,658,25961.258559
67.0,704,25978.286586
25.0,466,25989.108361
49.0,578,26002.417664
341.0,682,26018.911991
383.0,892,26040.900455
14.0,464,26052.985401
24.0,528,26065.98966
30.0,592,26082.507185
30.0,458,26094.483917
165.0,976,26119.163532
42.0,784,26140.136024
476.0,1078,26168.828437
311.0,950,26191.106193
304.0,946,26214.682245
348.0,686,26231.071435
117.0,764,26248.767412
196.0,876,26270.137378
51.0,570,26283.434043
39.0,774,26301.446578
44.0,768,26319.199634
476.0,1028,26345.764166
342.0,778,26363.808466
467.0,840,26384.014651
453.0,892,26405.358392
188.0,754,26423.209898
31.0,568,26436.761953
347.0,596,26450.530684
257.0,853,26470.860723
438.0,984,26494.629775
13.0,442,26504.926893
175.0,630,26520.075656
23.0,430,26530.131374
46.0,776,26548.149005
26.0,544,26560.612301
180.0,604,26574.628933
30.0,552,26589.305876
30.0,594,26603.002489
172.0,608,26618.889066
176.0,610,26633.762161
434.0,868,26654.882517
183.0,665,26671.206885
454.0,1096,26697.990225
192.0,692,26714.900189
418.0,834,26736.402354
194.0,750,26754.859874
336.0,630,26771.14044
79.0,800,26790.553757
31.0,578,26804.615583
357.0,758,26822.968331
467.0,968,26848.394785
505.0,1050,26875.117764
359.0,794,26894.632915
348.0,736,26913.332596
352.0,778,26932.612028
305.0,892,26954.961738
455.0,944,26978.211607
343.0,594,26992.882669
470.0,988,27017.168947
214.0,862,27038.217378
203.0,736,27056.309237
167.0,672,27072.818135
38.0,760,27091.37183
387.0,926,27114.67154
169.0,628,27130.129704
350.0,670,27146.738023
48.0,648,27162.794697
363.0,884,27184.504685
31.0,486,27196.433148
101.0,590,27210.942221
343.0,610,27225.964766
49.0,836,27246.550373
198.0,703,27263.776126
341.0,612,27278.81782
229.0,916,27301.392177
180.0,638,27317.281731
377.0,847,27338.162818
489.0,872,27359.602452
455.0,888,27381.685623
523.0,970,27405.716993
344.0,722,27423.792478
471.0,932,27446.952385
493.0,1128,27475.008325
493.0,892,27497.442011
99.0,730,27515.621506
26.0,732,27533.883994
12.0,406,27543.929848
95.0,652,27560.011163
104.0,672,27576.707145
190.0,840,27597.647699
189.0,660,27614.172626
192.0,679,27631.494437
465.0,1018,27656.738737
470.0,960,27680.719868
377.0,870,27702.2718
115.0,760,27721.437651
342.0,614,27736.100152
58.0,644,27750.965749
192.0,770,27769.252033
33.0,521,27782.065274
478.0,1062,27810.151848
186.0,622,27826.936666
373.0,842,27850.040236
334.0,1148,27881.368221
462.0,808,27900.829225
183.0,674,27917.371881
356.0,798,27936.952973
340.0,588,27950.44751
31.0,544,27963.01296
70.0,800,27981.323412
107.0,668,27997.301265
237.0,1040,28022.483174
366.0,770,28041.075793
185.0,632,28056.260556
77.0,705,28073.509449
352.0,796,28093.157284
354.0,714,28110.898386
341.0,656,28127.177641
238.0,1116,28155.077798
351.0,658,28172.919287
106.0,712,28192.536214
356.0,726,28211.632275
21.0,422,28222.745969
479.0,864,28245.093555
185.0,716,28263.118659
100.0,714,28281.048861
94.0,556,28295.377646
463.0,932,28319.197596
331.0,692,28336.271702
186.0,716,28353.8496
348.0,682,28370.676159
359.0,778,28389.860287
357.0,784,28409.506494
101.0,708,28427.317267
456.0,806,28447.236232
358.0,720,28464.893841
180.0,610,28479.888537
337.0,566,28493.887104
354.0,714,28511.46198
182.0,584,28525.924926
168.0,568,28539.947664
195.0,686,28556.917538
16.0,426,28567.407455
185.0,582,28581.827956
191.0,739,28600.282911
366.0,862,28621.797057
488.0,1058,28649.013465
197.0,580,28663.567763
102.0,514,28676.845609
347.0,658,28694.425039
349.0,620,28709.877443
28.0,464,28721.001729
17.0,422,28732.533523
396.0,954,28758.218178
226.0,772,28778.152246
117.0,718,28796.165255
182.0,768,28815.218784
341.0,630,28831.020219
440.0,1110,28860.028227
341.0,822,28880.36497
94.0,644,28897.706008
40.0,545,28912.116837
214.0,692,28929.396363
34.0,696,28946.523164
168.0,616,28961.190673
328.0,676,28976.647659
344.0,612,28990.745332
102.0,674,29006.200987
331.0,632,29020.702888
356.0,858,29040.501313
365.0,898,29061.003637
337.0,714,29077.472804
341.0,630,29091.906353
81.0,1040,29115.843354
359.0,964,29137.933036
168.0,582,29151.35882
357.0,724,29167.962797
386.0,862,29187.580749
175.0,606,29202.013055
375.0,898,29226.151804
139.0,906,29250.940073
379.0,854,29274.862768
108.0,734,29295.375661
342.0,576,29311.498462
48.0,656,29329.969127
176.0,588,29346.413749
65.0,788,29368.92836
378.0,924,29394.803537
195.0,878,29419.628142
347.0,766,29441.11653
338.0,568,29457.079975
374.0,928,29482.896966
60.0,658,29501.473439
174.0,638,29518.822561
373.0,1164,29545.987591
347.0,608,29560.205232
178.0,628,29574.919025
382.0,858,29597.952659
389.0,977,29622.822463
343.0,618,29637.375426
361.0,916,29660.991598
363.0,818,29679.656504
194.0,720,29696.081584
392.0,810,29714.747564
220.0,764,29732.140386
223.0,764,29749.598094
213.0,1056,29773.935197
102.0,634,29788.492135
250.0,996,29811.314867
426.0,828,29830.257302
379.0,1148,29856.382521
51.0,602,29870.188767
365.0,755,29887.403121
369.0,880,29907.422009
362.0,744,29924.414305
123.0,1018,29947.742288
198.0,784,29965.650995
374.0,802,29984.085315
367.0,906,30004.869787
368.0,866,30024.66702
209.0,896,30045.082979
210.0,950,30066.787367
379.0,886,30086.999254
118.0,694,30102.794039
358.0,792,30121.017826
379.0,1050,30145.380573
379.0,1150,30171.735084
191.0,638,30186.43298
87.0,1594,30222.818595
192.0,746,30239.888746
360.0,896,30261.204448
347.0,652,30276.042743
370.0,742,30293.026532
97.0,592,30306.5489
486.0,1068,30330.874096
354.0,946,30352.591407
350.0,680,30368.139353
345.0,610,30382.02218
361.0,904,30402.672323
87.0,542,30415.018849
142.0,890,30435.401933
142.0,902,30455.939269
90.0,1154,30482.324591
65.0,644,30497.061233
342.0,640,30511.629489
400.0,944,30533.270983
378.0,958,30555.150899
199.0,874,30575.309045
362.0,844,30594.51722
57.0,830,30613.520457
187.0,694,30629.247635
355.0,722,30645.733343
217.0,1082,30672.549355
369.0,782,30691.432433
382.0,1008,30717.706151
376.0,992,30743.619663
50.0,750,30760.807052
40.0,500,30772.400592
106.0,628,30786.618501
365.0,661,30801.789439
50.0,560,30814.733946
47.0,632,30829.082873
379.0,974,30851.368547
128.0,948,30873.055381
170.0,572,30886.227343
463.0,996,30909.039939
377.0,1076,30933.602069
197.0,960,30955.632451
115.0,760,30973.133204
353.0,754,30990.493301
379.0,984,31013.151968
65.0,774,31030.99309
376.0,918,31052.186371
197.0,820,31071.008162
256.0,822,31089.726847
227.0,1014,31113.117808
101.0,26410,31718.617343
341.0,680,31734.339079
30.0,492,31745.515004
16.0,474,31756.477018
182.0,602,31770.164731
53.0,558,31782.946424
352.0,734,31799.883869
19.0,562,31812.805233
24.0,430,31822.696267
175.0,778,31840.526002
103.0,736,31857.414621
141.0,886,31877.587213
169.0,580,31890.915305
90.0,630,31905.44603
368.0,878,31925.508772
357.0,726,31942.149567
51.0,586,31955.602705
380.0,1016,31978.899347
181.0,614,31992.978113
22.0,458,32003.432935
9.0,420,32013.153725
58.0,750,32030.274015
183.0,691,32046.040799
126.0,772,32063.805428
68.0,912,32084.774284
178.0,570,32097.822562
336.0,660,32112.947938
340.0,624,32127.369942
107.0,726,32144.149107
407.0,931,32165.416226
35.0,620,32179.414751
381.0,832,32198.523956
368.0,830,32217.539752
351.0,780,32235.55586
346.0,758,32253.054841
357.0,842,32272.372819
334.0,582,32285.663307
354.0,716,32302.173126
354.0,772,32319.868234
331.0,674,32335.273974
365.0,784,32353.195975
353.0,688,32369.103078
111.0,854,32388.706717
378.0,946,32410.448829
349.0,638,32425.117388
383.0,1064,32449.41446
431.0,1130,32475.291237
101.0,572,32488.319697
125.0,820,32506.961449
341.0,636,32521.557074
356.0,890,32541.977035
174.0,620,32556.180481
191.0,686,32571.794281
173.0,618,32586.0293
29.0,716,32602.806445
338.0,598,32616.415297
396.0,1124,32642.508621
371.0,832,32661.556309
184.0,592,32675.305824
353.0,680,32690.993791
26.0,538,32703.352135
361.0,792,32721.508135
193.0,706,32737.765978
412.0,818,32756.508665
85.0,958,32778.587033
378.0,760,32795.961194
170.0,666,32811.16425
429.0,802,32829.900105
269.0,1050,32853.993994
463.0,960,32876.024164
228.0,960,32898.042647
20.0,488,32909.378228
364.0,866,32929.196766
21.0,448,32939.58348
344.0,628,32954.110249
183.0,688,32969.972769
216.0,998,32992.712542
186.0,576,33005.806132
196.0,756,33023.321952
60.0,778,33041.181355
69.0,720,33057.704513
168.0,900,33078.195508
179.0,620,33092.300207
119.0,726,33109.034822
121.0,832,33128.180311
187.0,728,33145.008011
28.0,486,33156.041801
229.0,1188,33183.180574
200.0,26996,33801.225899
88.0,536,33813.40073
32.0,566,33826.440143
57.0,714,33842.877445
29.0,608,33856.571423
19.0,398,33865.807451
18.0,412,33875.213015
355.0,766,33892.712583
183.0,732,33909.557217
27.0,546,33921.940499
122.0,668,33937.38314
173.0,678,33953.008298
333.0,664,33968.133392
22.0,470,33978.962774
66.0,572,33992.118758
24.0,452,34002.587033
100.0,726,34019.287372
196.0,600,34032.99287
43.0,642,34047.836654
153.0,846,34067.242999
350.0,710,34083.455983
25.0,670,34098.740847
58.0,598,34112.508114
351.0,716,34128.932124
327.0,574,34141.992422
332.0,656,34157.086622
111.0,654,34172.041093
178.0,624,34186.227362
178.0,730,34202.99082
338.0,676,34218.545475
16.0,380,34227.242845
347.0,702,34243.50933
91.0,528,34255.629436
343.0,738,34272.38334
341.0,720,34289.008641
118.0,754,34306.462649
99.0,654,34321.443904
185.0,634,34335.820493
339.0,724,34352.512805
131.0,968,34374.61791
344.0,706,34390.868531
371.0,820,34409.806401
172.0,556,34422.446697
172.0,608,34436.406282
193.0,628,34450.82602
40.0,836,34470.008575
340.0,722,34486.617443
362.0,960,34508.68756
337.0,630,34523.149302
334.0,640,34537.727088
337.0,568,34550.820491
189.0,700,34566.898672
369.0,870,34586.867828
181.0,612,34600.77448
354.0,660,34616.073631
94.0,682,34631.779148
197.0,1022,34655.226831
29.0,602,34668.878109
337.0,696,34684.758834
208.0,858,34704.367537
519.0,868,34724.227601
349.0,642,34738.933063
176.0,618,34752.853348
347.0,690,34768.680648
339.0,658,34783.790776
398.0,1188,34811.025258
353.0,672,34826.447328
192.0,674,34841.821159
221.0,1024,34865.243866
173.0,578,34878.461247
341.0,674,34893.942742
44.0,616,34907.961753
142.0,912,34928.822079
454.0,850,34948.33753
67.0,726,34964.981441
197.0,846,34984.436229
67.0,648,34999.368852
100.0,624,35013.539596
69.0,706,35029.826311
228.0,1082,35054.672385
211.0,670,35070.072714
222.0,1038,35093.836361
362.0,900,35114.463712
46.0,608,35128.396472
348.0,770,35146.020925
181.0,660,35161.293655
364.0,816,35179.946643
202.0,914,35200.979508
354.0,734,35217.852361
158.0,1039,35241.556209
49.0,556,35254.165225
365.0,778,35271.96221
379.0,888,35292.384054
321.0,1052,35316.195984
457.0,822,35334.962416
519.0,950,35356.603925
44.0,506,35368.180851
17.0,354,35376.227298
35.0,624,35390.461678
143.0,1072,35414.834867
199.0,992,35437.454448
216.0,960,35459.399504
179.0,642,35473.915948
194.0,986,35496.528646
34.0,460,35507.143847
26.0,484,35518.195642
188.0,860,35537.854181
356.0,864,35557.854219
57.0,730,35574.665015
490.0,1120,35600.182121
507.0,1330,35630.821594
386.0,1300,35660.571909
197.0,844,35679.852472
190.0,736,35696.730952
204.0,874,35716.728763
68.0,726,35733.228145
92.0,676,35748.908545
370.0,810,35767.523813
360.0,792,35785.587581
112.0,660,35800.587385
178.0,828,35819.524977
363.0,826,35838.383727
18.0,398,35847.439893
366.0,846,35866.665973
359.0,784,35884.649478
99.0,666,35899.992926
361.0,900,35920.66565
359.0,766,35938.165631
343.0,626,35952.36744
242.0,1012,35975.497459
383.0,846,35994.914897
15.0,436,36005.086415
183.0,656,36020.071633
26.0,477,36031.040992
384.0,1122,36056.651475
150.0,870,36076.618863
184.0,646,36091.477028
341.0,632,36105.838839
356.0,698,36121.993212
190.0,666,36137.281298
91.0,588,36150.626416
244.0,1040,36174.522377
147.0,856,36194.17303
31.0,562,36207.227623
54.0,726,36223.994292
222.0,886,36244.257953
102.0,638,36258.758166
206.0,770,36276.414362
125.0,846,36295.868784
55.0,854,36315.367887
208.0,922,36336.477621
351.0,636,36351.024287
202.0,1060,36375.086562
346.0,746,36391.961258
369.0,788,36410.584146
360.0,746,36428.678849
217.0,846,36448.541366
105.0,1008,36472.174554
363.0,916,36493.853095
61.0,856,36516.713693
340.0,566,36531.742336
48.0,534,36544.077551
109.0,748,36561.258496
376.0,972,36583.712839
388.0,1142,36610.227489
350.0,720,36626.838148
215.0,768,36644.555805
124.0,832,36663.64934
362.0,750,36680.867824
435.0,1026,36704.399351
364.0,702,36720.516933
194.0,664,36735.740977
34.0,600,36749.63324
100.0,798,36767.868984
52.0,706,36783.991258
354.0,708,36800.211063
315.0,912,36821.118523
228.0,872,36841.185863
343.0,686,36856.961508
175.0,648,36871.776088
352.0,685,36887.514097
50.0,746,36904.727981
371.0,878,36924.752686
61.0,556,36937.367764
105.0,618,36951.399701
26.0,582,36964.727907
204.0,836,36983.852512
203.0,884,37004.066039
341.0,1026,37027.47734
333.0,1106,37052.664518
73.0,719,37069.087011
96.0,542,37081.446712
187.0,586,37094.85324
314.0,918,37116.073098
60.0,576,37129.645658
193.0,706,37145.900095
363.0,884,37166.190619
283.0,946,37187.848715
343.0,616,37201.939512
25.0,662,37216.95932
342.0,884,37237.321952
353.0,706,37253.493646
364.0,906,37274.212759
373.0,709,37290.439955
346.0,694,37306.338309
54.0,652,37321.430614
208.0,932,37342.820862
71.0,732,37359.618002
44.0,744,37376.71393
340.0,658,37391.727258
79.0,882,37411.993276
180.0,632,37426.54012
352.0,714,37442.928736
351.0,758,37460.36819
344.0,698,37476.21249
33.0,680,37491.901352
342.0,630,37506.462905
351.0,702,37522.415876
114.0,790,37540.540596
342.0,670,37556.024235
57.0,646,37570.793155
347.0,662,37585.758713
49.0,682,37601.492751
539.0,1042,37625.273669
106.0,1011,37648.36756
427.0,1152,37674.68147
99.0,706,37690.870527
261.0,876,37710.885623
468.0,886,37731.087351
137.0,754,37748.336561
53.0,636,37762.79054
357.0,738,37779.650255
352.0,884,37799.97751
477.0,952,37821.836953
37.0,604,37835.649982
184.0,642,37850.337054
36.0,666,37865.695475
202.0,890,37886.071537
480.0,1074,37910.681104
419.0,1488,37944.951238
412.0,822,37963.78946
346.0,844,37983.008513
349.0,626,37997.385305
366.0,816,38016.070729
196.0,786,38034.056106
370.0,852,38053.476636
370.0,766,38070.992729
364.0,802,38089.322683
219.0,1154,38115.790581
466.0,1218,38143.633247
397.0,896,38164.290266
220.0,756,38181.526599
239.0,1240,38209.88202
377.0,794,38228.157482
456.0,818,38246.899821
370.0,880,38266.967468
354.0,856,38286.554835
177.0,662,38301.737047
70.0,710,38317.995055
374.0,1034,38341.619414
199.0,810,38360.196396
467.0,1210,38387.961227
364.0,634,38402.539765
365.0,698,38418.523878
94.0,506,38430.228208
111.0,758,38447.696656
370.0,994,38470.539886
484.0,1011,38493.64893
72.0,708,38509.947439
388.0,874,38529.962693
97.0,680,38545.401331
464.0,816,38564.133018
257.0,1030,38587.647631
353.0,804,38606.103079
501.0,1210,38633.650314
347.0,638,38648.133386
37.0,640,38662.743741
343.0,686,38678.296872
197.0,718,38694.725467
96.0,726,38711.448272
354.0,772,38729.195776
343.0,744,38746.197527
267.0,1080,38771.102224
160.0,908,38791.915384
473.0,1020,38815.337426
109.0,644,38830.016219
365.0,764,38847.790413
70.0,728,38864.477424
101.0,648,38879.49342
24.0,476,38890.430773
168.0,1054,38914.606094
71.0,732,38931.430079
60.0,860,38951.165085
104.0,622,38965.493599
62.0,710,38981.742306
94.0,842,39001.107505
67.0,588,39014.570377
53.0,566,39027.367731
350.0,778,39045.242313
194.0,838,39064.524776
172.0,818,39083.273736
80.0,800,39101.6237
231.0,930,39123.086072
630.0,1108,39148.649119
117.0,794,39166.822631
145.0,730,39183.511985
259.0,830,39202.367518
94.0,586,39215.86856
32.0,537,39228.148997
100.0,590,39241.54037
87.0,559,39254.431463
348.0,676,39269.884941
66.0,836,39288.950774
344.0,686,39304.711301
387.0,866,39324.556535
344.0,630,39339.128515
366.0,944,39360.836093
57.0,692,39376.540329
212.0,832,39395.633595
380.0,886,39415.978141
355.0,752,39433.367955
473.0,1052,39457.539304
355.0,840,39476.932254
323.0,910,39497.771067
53.0,758,39515.2904
31.0,706,39531.399436
40.0,752,39548.539833
337.0,718,39564.961784
73.0,872,39585.034667
19.0,454,39595.369265
369.0,926,39616.58681
22.0,460,39627.290039
