#{"t_start": 1771230908.532644, "env_id": "ALE/Pacman-v5"}
r,l,t
111.0,820,3038.773113
215.0,696,3041.807955
81.0,780,3045.075155
83.0,848,3048.429494
127.0,1216,3053.044928
92.0,932,3056.566376
107.0,742,3059.312311
164.0,908,3062.818155
122.0,920,3066.806609
89.0,840,3070.24009
152.0,1160,3074.767231
93.0,760,3077.676673
109.0,1144,3081.913471
140.0,740,3084.711602
93.0,986,3088.82009
234.0,884,3092.463771
90.0,820,3095.663997
221.0,1000,3099.439361
114.0,1036,3103.315635
99.0,908,3106.691835
97.0,1000,3110.932091
86.0,730,3114.017849
112.0,724,3116.885767
127.0,950,3120.51606
97.0,830,3123.647186
218.0,874,3126.840482
102.0,848,3130.024609
110.0,1202,3135.23947
108.0,858,3138.678803
77.0,682,3141.408821
113.0,870,3144.644238
147.0,916,3148.085165
89.0,816,3151.113129
101.0,988,3155.174721
95.0,940,3159.201726
112.0,796,3162.329152
109.0,1124,3166.62736
102.0,874,3169.902326
125.0,944,3173.40846
113.0,916,3177.109967
231.0,748,3180.208546
389.0,838,3183.568471
109.0,840,3186.876875
88.0,834,3190.029124
162.0,1166,3194.365741
99.0,1104,3198.530049
83.0,796,3201.969804
92.0,764,3205.233546
110.0,876,3208.680089
92.0,830,3211.876398
111.0,770,3214.741646
103.0,1074,3218.753613
92.0,706,3221.453112
96.0,720,3224.530887
128.0,986,3228.721568
110.0,896,3232.224131
126.0,856,3235.400755
70.0,642,3237.830897
92.0,686,3240.34802
164.0,944,3243.820978
119.0,952,3247.941943
117.0,1064,3252.249344
89.0,820,3255.436573
110.0,1128,3259.645733
82.0,730,3262.420623
46.0,490,3264.226756
144.0,746,3266.959413
95.0,852,3270.626579
97.0,868,3274.292503
154.0,914,3277.923189
99.0,1024,3281.822829
122.0,1066,3285.820834
98.0,710,3288.454232
90.0,928,3292.161871
87.0,676,3295.019612
333.0,1010,3299.078815
75.0,834,3302.318041
87.0,662,3304.8141
121.0,704,3307.457107
76.0,704,3310.058699
104.0,920,3313.531907
98.0,942,3317.509523
102.0,1052,3321.673128
96.0,742,3324.543671
120.0,904,3327.912438
117.0,868,3331.112058
67.0,695,3333.689974
104.0,1150,3338.31007
94.0,760,3341.484377
106.0,1066,3345.697964
63.0,800,3348.753615
106.0,1098,3352.811754
86.0,792,3355.75989
99.0,908,3359.295482
69.0,720,3362.358014
104.0,1020,3366.530156
109.0,1062,3370.638581
65.0,716,3373.371714
110.0,1182,3377.775533
106.0,964,3381.487592
92.0,800,3384.800943
145.0,906,3388.569816
66.0,674,3391.289694
63.0,565,3393.468944
121.0,884,3396.783737
104.0,1026,3400.543654
94.0,800,3403.679369
121.0,808,3407.21613
123.0,1038,3411.691103
100.0,924,3415.31291
100.0,777,3418.248665
248.0,1372,3423.334422
240.0,976,3427.007621
107.0,1010,3431.38974
165.0,972,3435.430597
187.0,1170,3440.009097
108.0,998,3443.727536
114.0,832,3446.831912
164.0,910,3450.276892
106.0,858,3453.958957
101.0,794,3457.279447
75.0,624,3459.739804
100.0,1142,3464.016131
85.0,802,3467.028937
104.0,872,3470.256426
127.0,1160,3474.856856
82.0,645,3477.641102
98.0,860,3481.184978
64.0,531,3483.262533
101.0,842,3486.504226
107.0,798,3489.415652
242.0,918,3492.828331
104.0,820,3495.970781
98.0,1024,3500.418869
83.0,817,3503.623516
104.0,826,3506.890809
90.0,724,3509.617219
101.0,814,3512.729936
93.0,998,3516.384457
105.0,646,3518.871362
155.0,862,3522.549457
91.0,874,3526.102652
120.0,779,3529.204758
167.0,1008,3533.072336
82.0,676,3535.612928
118.0,948,3539.104781
97.0,1038,3543.342299
235.0,776,3546.746258
146.0,786,3549.876164
91.0,872,3553.388794
135.0,624,3555.890182
166.0,1004,3559.680713
238.0,1030,3563.463569
164.0,1176,3568.543309
103.0,756,3571.652155
149.0,784,3574.706252
155.0,710,3577.442374
156.0,897,3580.736889
152.0,856,3583.894915
239.0,878,3587.143601
117.0,718,3590.286745
98.0,1046,3594.715919
121.0,1016,3598.723169
96.0,800,3601.803852
242.0,1178,3606.269943
87.0,754,3609.028211
153.0,710,3611.90715
150.0,762,3615.251049
87.0,650,3617.933101
237.0,860,3621.338627
101.0,714,3624.068231
140.0,680,3626.701903
119.0,902,3630.120588
149.0,668,3632.585088
91.0,936,3636.44561
233.0,972,3640.58955
71.0,782,3643.67959
94.0,545,3645.788214
168.0,927,3649.274188
92.0,782,3652.26879
47.0,550,3654.313941
107.0,840,3657.585942
133.0,696,3660.698461
88.0,854,3664.253553
90.0,830,3667.514367
69.0,740,3670.348469
76.0,1052,3674.350057
73.0,746,3677.153699
84.0,708,3679.81851
65.0,794,3683.171821
66.0,624,3685.837604
76.0,770,3688.891491
97.0,1080,3693.00461
82.0,870,3696.331236
67.0,796,3699.282356
89.0,974,3702.979964
67.0,714,3706.15753
42.0,476,3708.145707
72.0,776,3711.212538
70.0,750,3714.139344
99.0,1178,3718.575413
93.0,1084,3722.553806
74.0,1034,3726.705174
70.0,581,3729.314174
70.0,580,3731.83145
89.0,868,3735.274933
90.0,770,3738.356917
60.0,596,3740.693043
67.0,682,3743.383018
72.0,616,3745.701686
84.0,790,3748.621574
228.0,872,3752.384284
58.0,474,3754.47349
89.0,1022,3758.491258
68.0,580,3760.815333
232.0,844,3764.189516
81.0,754,3767.162955
161.0,1116,3771.281077
84.0,704,3774.248326
61.0,652,3777.125363
47.0,548,3779.430371
81.0,828,3782.684258
82.0,796,3785.97411
228.0,710,3788.700083
96.0,918,3792.184793
80.0,761,3795.020576
86.0,744,3798.32561
108.0,994,3802.602367
102.0,714,3805.42646
78.0,768,3808.462066
49.0,534,3810.488505
79.0,756,3813.325665
162.0,1020,3817.116741
406.0,995,3821.242947
84.0,784,3824.741904
108.0,756,3827.76404
42.0,434,3829.481596
88.0,764,3832.457757
93.0,836,3835.668273
99.0,616,3837.957631
127.0,1130,3842.284084
236.0,1108,3847.241547
143.0,626,3849.798544
139.0,639,3852.303477
271.0,1070,3856.671681
