#{"t_start": 1771242932.9811652, "env_id": "ALE/Pacman-v5"}
r,l,t
94.0,832,976.465975
104.0,1010,980.799877
88.0,726,983.848989
45.0,458,985.67937
75.0,666,988.316463
53.0,568,990.733082
56.0,878,994.779385
46.0,574,997.392246
45.0,468,999.363953
65.0,700,1002.251618
39.0,524,1004.328879
72.0,806,1007.624457
94.0,710,1010.439607
44.0,480,1012.34571
57.0,922,1016.455096
61.0,848,1020.268574
59.0,596,1022.753124
116.0,656,1025.447169
54.0,682,1028.257792
59.0,764,1031.295173
66.0,646,1033.833439
59.0,562,1036.167877
52.0,572,1038.706752
62.0,676,1041.791537
91.0,898,1045.497716
86.0,896,1049.221266
89.0,754,1052.339466
58.0,566,1054.583087
57.0,784,1057.699748
57.0,682,1060.806045
91.0,708,1064.1445
56.0,637,1066.882854
124.0,818,1070.244792
61.0,578,1072.601518
53.0,580,1074.917989
135.0,742,1077.921531
67.0,718,1080.785831
62.0,810,1084.301065
51.0,648,1087.203656
62.0,694,1090.157345
80.0,744,1093.216847
40.0,550,1095.42773
63.0,580,1097.765603
64.0,752,1100.753329
64.0,520,1102.86524
66.0,586,1105.380204
78.0,760,1108.79705
62.0,548,1111.288728
69.0,774,1114.471213
55.0,532,1116.665504
36.0,474,1118.631744
70.0,706,1121.458745
49.0,560,1123.698958
46.0,520,1125.787699
56.0,550,1128.090822
83.0,714,1131.407019
68.0,702,1134.423224
67.0,692,1137.267139
69.0,716,1140.221778
53.0,622,1142.978582
65.0,646,1145.544595
78.0,704,1148.339055
48.0,744,1151.498423
57.0,752,1155.082359
52.0,600,1157.741799
62.0,680,1160.546392
63.0,614,1163.109568
65.0,772,1166.249423
76.0,712,1169.135028
70.0,676,1171.799561
63.0,688,1174.764688
73.0,968,1179.211427
63.0,614,1181.799
72.0,782,1185.044323
40.0,462,1186.89373
90.0,788,1190.033169
76.0,820,1193.291564
58.0,698,1196.056372
53.0,552,1198.598623
47.0,508,1200.934861
42.0,490,1203.165834
56.0,519,1205.346011
51.0,704,1208.235708
51.0,494,1210.176475
59.0,604,1212.627126
52.0,474,1214.487658
77.0,748,1217.420509
75.0,730,1220.566147
42.0,612,1223.354204
54.0,536,1225.597327
64.0,556,1227.922831
68.0,614,1230.466568
67.0,822,1233.745894
51.0,476,1235.658424
66.0,686,1238.427428
67.0,676,1241.081683
71.0,764,1244.584264
69.0,680,1247.781876
70.0,624,1250.363111
87.0,872,1253.94473
53.0,476,1255.838062
185.0,918,1259.544686
61.0,522,1261.604988
60.0,490,1263.537049
60.0,662,1266.539247
76.0,660,1269.537966
98.0,754,1272.762292
62.0,496,1274.831644
65.0,600,1277.45332
54.0,486,1279.420678
67.0,666,1282.169331
61.0,620,1284.646556
54.0,638,1287.200661
67.0,612,1289.860951
65.0,586,1292.544586
63.0,602,1295.266194
61.0,638,1297.958336
67.0,696,1300.846788
61.0,666,1303.628478
69.0,590,1306.00858
73.0,712,1308.839032
62.0,616,1311.375253
59.0,664,1314.493626
67.0,636,1317.318233
68.0,714,1320.308305
77.0,864,1323.79402
103.0,1038,1328.016062
74.0,674,1330.738713
65.0,736,1333.662927
65.0,708,1336.990545
61.0,650,1340.038365
41.0,476,1342.023498
37.0,516,1344.156841
58.0,560,1346.442245
54.0,546,1348.689476
65.0,640,1351.278021
58.0,604,1353.641992
68.0,604,1356.025235
56.0,532,1358.413097
65.0,578,1361.181801
68.0,680,1364.197778
81.0,838,1367.662755
54.0,520,1369.866176
58.0,738,1372.858636
74.0,772,1375.973204
62.0,662,1378.614451
72.0,672,1381.560299
69.0,672,1384.710498
112.0,1168,1389.738553
68.0,742,1392.793843
83.0,964,1396.672146
73.0,738,1399.608713
68.0,620,1402.096786
71.0,742,1405.544802
70.0,674,1408.584836
77.0,720,1411.601944
52.0,582,1414.020698
70.0,810,1417.329277
66.0,680,1420.05166
72.0,645,1422.600926
68.0,650,1425.206563
60.0,642,1428.180871
69.0,610,1431.056568
45.0,616,1433.636166
57.0,548,1435.890675
44.0,466,1437.793732
82.0,680,1440.526208
62.0,544,1442.822344
51.0,596,1445.220868
79.0,770,1448.34784
65.0,672,1451.472203
73.0,626,1454.399103
64.0,760,1457.566672
78.0,1044,1461.829646
50.0,662,1464.533223
52.0,672,1467.262935
50.0,686,1469.995385
207.0,800,1473.405218
83.0,667,1476.375659
57.0,604,1479.032915
52.0,540,1481.201343
60.0,578,1483.525099
44.0,478,1485.470514
73.0,654,1488.088485
78.0,654,1490.750758
69.0,626,1493.216843
74.0,682,1496.283617
59.0,800,1500.092765
67.0,568,1502.511348
73.0,788,1505.749078
71.0,760,1508.860902
65.0,536,1511.002057
59.0,634,1513.549263
102.0,984,1517.466696
63.0,578,1520.198132
56.0,566,1522.776514
69.0,604,1525.313723
92.0,1000,1529.499315
128.0,754,1532.64654
78.0,984,1536.65105
639.0,954,1540.402828
76.0,648,1543.271964
67.0,630,1546.235214
77.0,772,1549.4816
78.0,692,1552.334283
75.0,840,1555.690803
89.0,1088,1560.164829
60.0,628,1562.633641
72.0,928,1566.730455
80.0,863,1570.601846
231.0,854,1574.107999
153.0,808,1577.39
180.0,1140,1582.049096
72.0,724,1584.895392
52.0,498,1586.916271
69.0,764,1590.332476
71.0,730,1593.583409
65.0,608,1596.083926
56.0,578,1598.525458
86.0,702,1601.35574
79.0,726,1604.250577
67.0,648,1606.798339
109.0,1088,1611.404361
89.0,770,1614.860048
76.0,780,1618.138087
236.0,914,1621.889917
92.0,1250,1626.921117
88.0,838,1630.222764
89.0,707,1633.127308
48.0,634,1635.80694
91.0,1178,1640.796139
73.0,626,1643.404698
70.0,678,1646.195842
80.0,842,1649.552812
111.0,1108,1653.914314
84.0,654,1656.926228
84.0,916,1661.273382
87.0,1190,1666.218428
73.0,614,1668.79124
57.0,632,1671.370438
54.0,626,1673.918094
52.0,542,1676.03242
221.0,734,1679.213882
76.0,650,1682.185828
43.0,462,1684.239632
67.0,560,1686.583468
93.0,1015,1690.715266
61.0,822,1693.9976
230.0,1028,1698.066596
82.0,738,1701.019516
63.0,630,1703.909547
60.0,492,1706.290572
83.0,854,1710.002009
65.0,608,1712.554302
127.0,974,1716.592062
89.0,788,1719.820904
62.0,611,1722.249216
69.0,616,1724.75097
76.0,760,1728.400937
68.0,662,1731.382623
66.0,606,1733.91029
71.0,706,1736.89092
70.0,608,1739.318592
92.0,1162,1743.921998
46.0,498,1745.885716
70.0,810,1749.536915
56.0,516,1751.983075
75.0,700,1755.081649
99.0,978,1759.156058
68.0,576,1761.48932
90.0,819,1764.757462
68.0,654,1767.348317
103.0,894,1771.018777
75.0,714,1774.324866
77.0,768,1777.589502
109.0,878,1781.225194
78.0,700,1784.095303
72.0,666,1786.727293
79.0,734,1789.629528
82.0,773,1792.673199
79.0,772,1796.272279
99.0,702,1799.560802
62.0,602,1802.068507
60.0,514,1804.178894
66.0,654,1806.874332
79.0,670,1809.510247
71.0,624,1811.993283
98.0,846,1815.310507
73.0,862,1819.286223
48.0,468,1821.387817
69.0,718,1824.342546
151.0,992,1828.426637
68.0,854,1831.884511
133.0,885,1835.365155
84.0,708,1838.170115
68.0,640,1841.173506
71.0,672,1844.342936
80.0,880,1848.016832
74.0,710,1850.876174
67.0,652,1853.506802
77.0,634,1855.988987
36.0,538,1858.13548
86.0,829,1861.406582
106.0,766,1864.666654
108.0,820,1868.248539
67.0,712,1871.188021
86.0,834,1874.56259
62.0,792,1877.788785
74.0,739,1880.758644
78.0,653,1883.348877
148.0,894,1887.314768
69.0,546,1889.696693
76.0,640,1892.4101
79.0,809,1895.712275
86.0,762,1898.778615
63.0,570,1901.070172
119.0,1276,1906.098844
93.0,752,1909.286901
68.0,632,1912.144865
106.0,915,1916.058613
83.0,644,1918.688089
84.0,770,1921.801011
79.0,666,1924.489922
76.0,630,1926.987945
127.0,901,1930.616055
74.0,776,1934.138688
77.0,846,1937.841016
109.0,808,1941.148952
101.0,768,1944.210097
92.0,972,1948.075903
103.0,690,1950.770318
53.0,816,1954.19696
106.0,782,1957.854717
136.0,1230,1963.091784
60.0,524,1965.233103
116.0,815,1968.486111
81.0,642,1971.02005
69.0,549,1973.159655
113.0,956,1977.055665
84.0,606,1979.739802
110.0,701,1982.818163
81.0,802,1986.118613
150.0,1266,1991.172201
84.0,740,1994.057846
130.0,674,1996.707191
30.0,448,1998.553004
87.0,836,2002.221204
116.0,1110,2007.006954
49.0,480,2008.970204
86.0,914,2012.635374
101.0,758,2015.615522
112.0,1022,2019.595995
99.0,976,2023.987005
60.0,568,2026.653738
104.0,1082,2031.182918
89.0,905,2034.872179
71.0,660,2037.643069
242.0,1140,2042.166933
53.0,762,2045.257476
69.0,658,2048.360255
118.0,970,2052.565285
80.0,606,2055.077317
82.0,799,2058.284643
200.0,1005,2062.246917
83.0,664,2064.858448
72.0,742,2068.064352
73.0,732,2071.538759
65.0,680,2074.582962
90.0,902,2078.353629
90.0,952,2082.292734
88.0,738,2085.337255
85.0,950,2089.124783
96.0,954,2093.397048
79.0,644,2096.329164
158.0,952,2100.253833
91.0,1002,2104.297622
61.0,682,2107.046182
87.0,718,2109.910805
71.0,638,2112.454396
103.0,712,2115.68041
60.0,742,2119.116246
94.0,825,2122.548891
121.0,1001,2126.71621
47.0,466,2128.6301
105.0,1144,2133.212938
64.0,658,2135.844836
92.0,750,2139.346245
118.0,1096,2144.213426
108.0,1236,2149.353444
88.0,984,2153.334766
221.0,1000,2157.265477
125.0,1080,2162.090951
68.0,567,2164.696158
46.0,678,2167.584075
87.0,912,2171.356122
133.0,884,2174.87551
