#{"t_start": 1771234771.0622847, "env_id": "ALE/Pacman-v5"}
r,l,t
88.0,896,3367.13542
87.0,726,3370.589726
215.0,954,3374.714786
238.0,1256,3379.828345
122.0,852,3383.276546
60.0,600,3385.64626
128.0,988,3389.569428
114.0,1164,3394.74424
52.0,520,3397.000401
156.0,882,3400.588074
108.0,990,3404.588766
114.0,1334,3409.847301
134.0,682,3412.611181
109.0,858,3416.490252
222.0,838,3420.246939
163.0,964,3424.241767
98.0,746,3427.267482
98.0,734,3430.213852
163.0,994,3434.140197
394.0,1356,3440.095536
133.0,1089,3444.749215
95.0,756,3447.828682
271.0,1108,3452.206298
268.0,1122,3456.670555
407.0,1032,3461.137225
107.0,908,3465.167997
117.0,896,3468.805732
299.0,958,3472.705963
149.0,778,3475.787244
576.0,1306,3480.921062
165.0,868,3484.786473
232.0,676,3487.903176
184.0,1000,3492.043361
81.0,682,3494.864078
94.0,926,3498.530241
98.0,872,3501.984274
82.0,780,3505.295828
105.0,812,3508.986875
189.0,826,3512.539102
117.0,896,3516.183467
185.0,864,3519.620061
158.0,1372,3525.034582
132.0,885,3528.808105
119.0,1254,3534.383186
97.0,924,3538.212276
104.0,1090,3542.54667
75.0,1038,3546.651177
224.0,1172,3551.624527
108.0,974,3556.095676
275.0,1018,3560.351552
99.0,754,3563.360065
120.0,844,3566.769141
92.0,752,3569.710047
132.0,1100,3574.355059
110.0,820,3578.158765
265.0,968,3582.170175
128.0,841,3585.564028
172.0,710,3588.461304
105.0,840,3591.85674
123.0,752,3594.848708
62.0,570,3597.499105
101.0,864,3601.305884
177.0,1202,3606.293612
112.0,1086,3610.60066
165.0,1158,3615.222066
88.0,798,3618.415445
119.0,771,3622.004454
134.0,1031,3626.613791
99.0,780,3629.768184
404.0,1066,3634.078751
101.0,640,3636.620802
62.0,626,3639.126253
168.0,1074,3643.922982
127.0,788,3647.416538
232.0,1072,3651.86225
233.0,960,3655.735945
118.0,772,3658.820039
158.0,734,3661.751088
127.0,1044,3666.239248
107.0,786,3669.719409
238.0,812,3673.108183
190.0,888,3676.731625
119.0,922,3680.551653
102.0,724,3683.392404
159.0,914,3687.145339
76.0,722,3690.440943
117.0,761,3693.782294
105.0,842,3697.265551
244.0,892,3700.852749
120.0,734,3703.847452
234.0,784,3706.964688
110.0,1056,3711.548368
159.0,718,3714.950502
183.0,1028,3719.305808
71.0,714,3722.298019
75.0,688,3725.033132
305.0,1010,3729.019407
127.0,841,3732.423379
120.0,1020,3737.07169
175.0,1070,3741.609866
105.0,632,3744.184362
84.0,618,3746.675574
119.0,734,3749.562994
123.0,750,3752.529371
111.0,680,3755.43662
112.0,1130,3760.72052
412.0,936,3764.554512
157.0,712,3767.51901
247.0,984,3771.40968
234.0,902,3774.944944
277.0,1122,3779.75294
242.0,826,3783.534195
198.0,1268,3788.795079
220.0,952,3792.662477
278.0,1262,3797.619866
252.0,1052,3801.843901
175.0,1290,3807.762614
169.0,772,3810.921759
127.0,1012,3814.98294
254.0,1106,3819.452991
140.0,1190,3824.225982
137.0,1012,3828.878865
155.0,876,3832.57376
275.0,950,3836.472799
118.0,1180,3841.147544
173.0,932,3844.795098
183.0,1314,3850.413627
264.0,1144,3855.262305
170.0,1142,3859.930595
130.0,914,3863.584337
302.0,1068,3867.778502
240.0,870,3871.564247
279.0,1228,3876.935563
104.0,766,3880.077143
118.0,1274,3885.084644
135.0,1022,3889.172615
255.0,1112,3893.768168
132.0,1000,3898.307426
91.0,690,3901.172008
137.0,1124,3905.718547
66.0,792,3908.840878
160.0,1266,3913.82671
108.0,948,3917.972109
259.0,1260,3923.336301
70.0,802,3926.617401
79.0,740,3929.603394
179.0,1148,3934.105821
75.0,630,3936.590342
158.0,1176,3941.850296
148.0,748,3945.078303
73.0,680,3947.868308
71.0,623,3950.418618
226.0,812,3953.634476
205.0,958,3957.411991
179.0,1084,3962.161316
143.0,1358,3968.074039
120.0,1080,3972.479892
120.0,728,3975.368002
233.0,1092,3979.728014
150.0,682,3982.513484
157.0,872,3986.435667
125.0,928,3990.466047
181.0,870,3994.056989
92.0,680,3996.789553
95.0,884,4000.33361
137.0,958,4004.128962
171.0,932,4008.333866
259.0,1126,4013.164289
411.0,968,4017.097275
183.0,1222,4021.938651
268.0,950,4025.763172
190.0,876,4029.488021
229.0,954,4033.653883
130.0,894,4037.392862
129.0,862,4040.876519
229.0,841,4044.243464
239.0,1094,4048.592275
137.0,1090,4053.167716
170.0,910,4057.387237
243.0,1200,4062.349391
170.0,988,4066.344286
221.0,746,4069.331379
320.0,888,4072.838971
130.0,748,4076.256512
417.0,918,4080.38419
131.0,816,4083.790558
260.0,1082,4088.21272
165.0,1130,4092.830499
152.0,792,4095.971671
